reinstant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
4730,2011-07-17 00:00:00,3,0,7,1,0,0,0,1,0.64,0.6061,0.69,0.194,16,86,102
4731,2011-07-17 00:00:00,3,0,7,2,0,0,0,1,0.64,0.6061,0.69,0.2239,28,66,94
4732,2011-07-17 00:00:00,3,0,7,3,0,0,0,1,0.64,0.6061,0.69,0.2239,21,26,47
4733,2011-07-17 00:00:00,3,0,7,4,0,0,0,1,0.62,0.5909,0.73,0.1642,4,6,10
4734,2011-07-17 00:00:00,3,0,7,5,0,0,0,1,0.64,0.6061,0.69,0.2239,4,8,12
4735,2011-07-17 00:00:00,3,0,7,6,0,0,0,1,0.62,0.5909,0.73,0.1642,10,11,21
4736,2011-07-17 00:00:00,3,0,7,7,0,0,0,1,0.64,0.6061,0.73,0.1642,20,30,50
4737,2011-07-17 00:00:00,3,0,7,8,0,0,0,1,0.68,0.6364,0.65,0.2239,45,73,118
4738,2011-07-17 00:00:00,3,0,7,9,0,0,0,1,0.72,0.6667,0.58,0.2239,74,110,184
4739,2011-07-17 00:00:00,3,0,7,10,0,0,0,1,0.74,0.6818,0.6,0.2239,127,177,304
4740,2011-07-17 00:00:00,3,0,7,11,0,0,0,1,0.76,0.697,0.55,0.2836,147,244,391
4741,2011-07-17 00:00:00,3,0,7,12,0,0,0,1,0.76,0.697,0.55,0.2836,177,243,420
4742,2011-07-17 00:00:00,3,0,7,13,0,0,0,1,0.8,0.7424,0.49,0.2985,200,272,472
4743,2011-07-17 00:00:00,3,0,7,14,0,0,0,1,0.8,0.7424,0.49,0.3582,168,262,430
4744,2011-07-17 00:00:00,3,0,7,15,0,0,0,1,0.82,0.7424,0.43,0.2985,129,195,324
4745,2011-07-17 00:00:00,3,0,7,16,0,0,0,1,0.8,0.7273,0.46,0.2985,129,188,317
4746,2011-07-17 00:00:00,3,0,7,17,0,0,0,1,0.8,0.7424,0.49,0.3881,133,236,369
4747,2011-07-17 00:00:00,3,0,7,18,0,0,0,1,0.8,0.7273,0.46,0.2985,147,243,390
4748,2011-07-17 00:00:00,3,0,7,19,0,0,0,1,0.76,0.697,0.55,0.2836,145,234,379
4749,2011-07-17 00:00:00,3,0,7,20,0,0,0,1,0.76,0.7121,0.58,0.2537,85,177,262
4750,2011-07-17 00:00:00,3,0,7,21,0,0,0,1,0.74,0.6818,0.62,0.2239,59,148,207
4751,2011-07-17 00:00:00,3,0,7,22,0,0,0,1,0.72,0.6818,0.66,0.2239,65,116,181
4752,2011-07-17 00:00:00,3,0,7,23,0,0,0,1,0.7,0.6667,0.74,0.1343,39,54,93
4753,2011-07-18 00:00:00,3,0,7,0,0,1,1,1,0.7,0.6667,0.74,0.1343,21,30,51
4754,2011-07-18 00:00:00,3,0,7,1,0,1,1,1,0.7,0.6667,0.74,0.2239,17,8,25
4755,2011-07-18 00:00:00,3,0,7,2,0,1,1,1,0.66,0.6061,0.83,0.2239,2,8,10
4756,2011-07-18 00:00:00,3,0,7,3,0,1,1,1,0.66,0.6061,0.78,0.194,3,4,7
4757,2011-07-18 00:00:00,3,0,7,4,0,1,1,1,0.64,0.5909,0.78,0.1642,1,3,4
4758,2011-07-18 00:00:00,3,0,7,5,0,1,1,1,0.64,0.5909,0.78,0.1045,2,15,17
4759,2011-07-18 00:00:00,3,0,7,6,0,1,1,1,0.64,0.5758,0.83,0.1045,10,95,105
4760,2011-07-18 00:00:00,3,0,7,7,0,1,1,1,0.68,0.6364,0.74,0.2239,22,255,277
4761,2011-07-18 00:00:00,3,0,7,8,0,1,1,1,0.7,0.6515,0.7,0.194,18,329,347
4762,2011-07-18 00:00:00,3,0,7,9,0,1,1,1,0.74,0.697,0.67,0.2239,33,170,203
4763,2011-07-18 00:00:00,3,0,7,10,0,1,1,1,0.76,0.7121,0.62,0.194,52,78,130
4764,2011-07-18 00:00:00,3,0,7,11,0,1,1,1,0.8,0.7576,0.55,0.0896,42,99,141
4765,2011-07-18 00:00:00,3,0,7,12,0,1,1,1,0.8,0.7727,0.59,0.194,39,126,165
4766,2011-07-18 00:00:00,3,0,7,13,0,1,1,1,0.82,0.7879,0.56,0.2537,27,125,152
4767,2011-07-18 00:00:00,3,0,7,14,0,1,1,1,0.82,0.7879,0.56,0.3284,32,106,138
4768,2011-07-18 00:00:00,3,0,7,15,0,1,1,1,0.84,0.803,0.53,0.3284,53,111,164
4769,2011-07-18 00:00:00,3,0,7,16,0,1,1,1,0.84,0.803,0.53,0.2836,45,220,265
4770,2011-07-18 00:00:00,3,0,7,17,0,1,1,1,0.84,0.7879,0.49,0.3284,72,473,545
4771,2011-07-18 00:00:00,3,0,7,18,0,1,1,1,0.82,0.7727,0.49,0.3582,80,478,558
4772,2011-07-18 00:00:00,3,0,7,19,0,1,1,1,0.8,0.7576,0.55,0.2239,63,335,398
4773,2011-07-18 00:00:00,3,0,7,20,0,1,1,1,0.78,0.7424,0.59,0.2239,91,232,323
4774,2011-07-18 00:00:00,3,0,7,21,0,1,1,1,0.74,0.697,0.66,0.194,48,154,202
4775,2011-07-18 00:00:00,3,0,7,22,0,1,1,1,0.76,0.7273,0.66,0.2239,36,104,140
4776,2011-07-18 00:00:00,3,0,7,23,0,1,1,1,0.74,0.697,0.66,0.1642,32,59,91
4777,2011-07-19 00:00:00,3,0,7,0,0,2,1,1,0.74,0.697,0.66,0.1045,25,26,51
4778,2011-07-19 00:00:00,3,0,7,1,0,2,1,2,0.74,0.697,0.66,0.1343,7,6,13
4779,2011-07-19 00:00:00,3,0,7,2,0,2,1,1,0.72,0.6818,0.7,0.1642,9,4,13
4780,2011-07-19 00:00:00,3,0,7,3,0,2,1,1,0.72,0.6818,0.7,0.1642,2,1,3
4781,2011-07-19 00:00:00,3,0,7,4,0,2,1,1,0.72,0.6818,0.7,0.1343,1,4,5
4782,2011-07-19 00:00:00,3,0,7,5,0,2,1,2,0.7,0.6667,0.74,0.1045,0,19,19
4783,2011-07-19 00:00:00,3,0,7,6,0,2,1,2,0.72,0.697,0.74,0.1045,8,126,134
4784,2011-07-19 00:00:00,3,0,7,7,0,2,1,2,0.74,0.697,0.7,0.1642,28,287,315
4785,2011-07-19 00:00:00,3,0,7,8,0,2,1,2,0.76,0.7273,0.7,0.1642,31,381,412
4786,2011-07-19 00:00:00,3,0,7,9,0,2,1,2,0.8,0.7879,0.63,0.1343,22,177,199
4787,2011-07-19 00:00:00,3,0,7,10,0,2,1,2,0.82,0.7879,0.56,0.1642,29,112,141
4788,2011-07-19 00:00:00,3,0,7,11,0,2,1,1,0.82,0.803,0.59,0.0,29,98,127
4789,2011-07-19 00:00:00,3,0,7,12,0,2,1,1,0.84,0.8182,0.56,0.0896,26,127,153
4790,2011-07-19 00:00:00,3,0,7,13,0,2,1,1,0.86,0.8333,0.53,0.1045,33,139,172
4791,2011-07-19 00:00:00,3,0,7,14,0,2,1,1,0.86,0.8182,0.5,0.194,41,111,152
4792,2011-07-19 00:00:00,3,0,7,15,0,2,1,1,0.88,0.8182,0.44,0.194,48,110,158
4793,2011-07-19 00:00:00,3,0,7,16,0,2,1,1,0.9,0.8485,0.42,0.2985,61,216,277
4794,2011-07-19 00:00:00,3,0,7,17,0,2,1,1,0.8,0.803,0.66,0.0,68,445,513
4795,2011-07-19 00:00:00,3,0,7,18,0,2,1,1,0.8,0.803,0.66,0.1343,80,450,530
4796,2011-07-19 00:00:00,3,0,7,19,0,2,1,1,0.76,0.7424,0.75,0.194,54,334,388
4797,2011-07-19 00:00:00,3,0,7,20,0,2,1,1,0.74,0.7273,0.74,0.0896,48,229,277
4798,2011-07-19 00:00:00,3,0,7,21,0,2,1,1,0.74,0.7121,0.74,0.1343,47,194,241
4799,2011-07-19 00:00:00,3,0,7,22,0,2,1,1,0.74,0.7121,0.74,0.0,36,120,156
4800,2011-07-19 00:00:00,3,0,7,23,0,2,1,3,0.72,0.697,0.79,0.1642,19,73,92
4801,2011-07-20 00:00:00,3,0,7,0,0,3,1,1,0.7,0.6667,0.84,0.1045,11,29,40
4802,2011-07-20 00:00:00,3,0,7,1,0,3,1,1,0.7,0.6667,0.84,0.0,4,7,11
4803,2011-07-20 00:00:00,3,0,7,2,0,3,1,1,0.7,0.6667,0.84,0.0,2,7,9
4804,2011-07-20 00:00:00,3,0,7,3,0,3,1,1,0.7,0.6667,0.84,0.1045,2,4,6
4805,2011-07-20 00:00:00,3,0,7,4,0,3,1,1,0.68,0.6364,0.83,0.0,0,4,4
4806,2011-07-20 00:00:00,3,0,7,5,0,3,1,1,0.68,0.6364,0.83,0.1045,4,19,23
4807,2011-07-20 00:00:00,3,0,7,6,0,3,1,2,0.68,0.6364,0.89,0.1045,5,111,116
4808,2011-07-20 00:00:00,3,0,7,7,0,3,1,2,0.7,0.6667,0.84,0.1045,27,276,303
4809,2011-07-20 00:00:00,3,0,7,8,0,3,1,1,0.74,0.7121,0.74,0.0,34,404,438
4810,2011-07-20 00:00:00,3,0,7,9,0,3,1,1,0.74,0.697,0.7,0.0896,28,181,209
4811,2011-07-20 00:00:00,3,0,7,10,0,3,1,1,0.76,0.7273,0.7,0.0,34,76,110
4812,2011-07-20 00:00:00,3,0,7,11,0,3,1,1,0.8,0.7879,0.63,0.0896,26,116,142
4813,2011-07-20 00:00:00,3,0,7,12,0,3,1,1,0.82,0.803,0.59,0.0,28,121,149
4814,2011-07-20 00:00:00,3,0,7,13,0,3,1,1,0.84,0.8182,0.56,0.194,23,97,120
4815,2011-07-20 00:00:00,3,0,7,14,0,3,1,1,0.86,0.8333,0.53,0.2239,44,83,127
4816,2011-07-20 00:00:00,3,0,7,15,0,3,1,1,0.86,0.8182,0.5,0.1642,36,102,138
4817,2011-07-20 00:00:00,3,0,7,16,0,3,1,1,0.84,0.8182,0.56,0.0,30,204,234
4818,2011-07-20 00:00:00,3,0,7,17,0,3,1,1,0.84,0.8333,0.59,0.194,50,405,455
4819,2011-07-20 00:00:00,3,0,7,18,0,3,1,1,0.84,0.8333,0.59,0.2239,68,429,497
4820,2011-07-20 00:00:00,3,0,7,19,0,3,1,1,0.82,0.8485,0.67,0.1642,59,323,382
4821,2011-07-20 00:00:00,3,0,7,20,0,3,1,1,0.8,0.8333,0.75,0.2239,45,264,309
4822,2011-07-20 00:00:00,3,0,7,21,0,3,1,1,0.8,0.803,0.66,0.1642,33,209,242
4823,2011-07-20 00:00:00,3,0,7,22,0,3,1,1,0.78,0.7727,0.7,0.2239,25,144,169
4824,2011-07-20 00:00:00,3,0,7,23,0,3,1,1,0.76,0.7424,0.75,0.2537,26,73,99
4825,2011-07-21 00:00:00,3,0,7,0,0,4,1,2,0.76,0.7424,0.75,0.194,13,29,42
4826,2011-07-21 00:00:00,3,0,7,1,0,4,1,2,0.74,0.7273,0.84,0.2239,5,16,21
4827,2011-07-21 00:00:00,3,0,7,2,0,4,1,2,0.74,0.7273,0.84,0.2239,2,4,6
4828,2011-07-21 00:00:00,3,0,7,3,0,4,1,2,0.74,0.7121,0.79,0.1343,1,5,6
4829,2011-07-21 00:00:00,3,0,7,4,0,4,1,2,0.72,0.7121,0.84,0.1045,0,4,4
4830,2011-07-21 00:00:00,3,0,7,5,0,4,1,2,0.72,0.7121,0.84,0.1045,2,16,18
4831,2011-07-21 00:00:00,3,0,7,6,0,4,1,2,0.72,0.7121,0.84,0.1045,6,111,117
4832,2011-07-21 00:00:00,3,0,7,7,0,4,1,2,0.74,0.7273,0.84,0.1343,23,251,274
4833,2011-07-21 00:00:00,3,0,7,8,0,4,1,2,0.76,0.7576,0.79,0.1642,23,358,381
4834,2011-07-21 00:00:00,3,0,7,9,0,4,1,2,0.8,0.8182,0.75,0.2537,34,166,200
4835,2011-07-21 00:00:00,3,0,7,10,0,4,1,2,0.82,0.8636,0.71,0.2239,31,47,78
4836,2011-07-21 00:00:00,3,0,7,11,0,4,1,2,0.86,0.8939,0.63,0.2985,27,79,106
4837,2011-07-21 00:00:00,3,0,7,12,0,4,1,1,0.88,0.8939,0.56,0.3284,29,106,135
4838,2011-07-21 00:00:00,3,0,7,13,0,4,1,1,0.88,0.8939,0.56,0.2985,21,81,102
4839,2011-07-21 00:00:00,3,0,7,14,0,4,1,1,0.9,0.8939,0.5,0.3582,50,97,147
4840,2011-07-21 00:00:00,3,0,7,15,0,4,1,1,0.9,0.9242,0.53,0.2537,40,93,133
4841,2011-07-21 00:00:00,3,0,7,16,0,4,1,1,0.92,0.9242,0.48,0.2836,43,167,210
4842,2011-07-21 00:00:00,3,0,7,17,0,4,1,1,0.92,0.9091,0.45,0.2985,40,374,414
4843,2011-07-21 00:00:00,3,0,7,18,0,4,1,1,0.9,0.8939,0.5,0.2836,39,343,382
4844,2011-07-21 00:00:00,3,0,7,19,0,4,1,1,0.86,0.9242,0.67,0.2836,51,233,284
4845,2011-07-21 00:00:00,3,0,7,20,0,4,1,1,0.84,0.8939,0.71,0.2239,38,199,237
4846,2011-07-21 00:00:00,3,0,7,21,0,4,1,1,0.82,0.8939,0.75,0.2239,38,187,225
4847,2011-07-21 00:00:00,3,0,7,22,0,4,1,1,0.82,0.8636,0.71,0.1642,36,113,149
4848,2011-07-21 00:00:00,3,0,7,23,0,4,1,1,0.8,0.8182,0.71,0.1642,40,73,113
4849,2011-07-22 00:00:00,3,0,7,0,0,5,1,1,0.82,0.8333,0.63,0.1343,9,51,60
4850,2011-07-22 00:00:00,3,0,7,1,0,5,1,1,0.8,0.7879,0.63,0.0,7,17,24
4851,2011-07-22 00:00:00,3,0,7,2,0,5,1,1,0.78,0.803,0.79,0.1343,0,14,14
4852,2011-07-22 00:00:00,3,0,7,3,0,5,1,1,0.78,0.7879,0.75,0.1045,1,6,7
4853,2011-07-22 00:00:00,3,0,7,4,0,5,1,1,0.76,0.7424,0.75,0.1045,8,5,13
4854,2011-07-22 00:00:00,3,0,7,5,0,5,1,1,0.74,0.7121,0.79,0.1045,2,17,19
4855,2011-07-22 00:00:00,3,0,7,6,0,5,1,1,0.76,0.7424,0.75,0.0896,13,83,96
4856,2011-07-22 00:00:00,3,0,7,7,0,5,1,2,0.8,0.803,0.66,0.1045,20,232,252
4857,2011-07-22 00:00:00,3,0,7,8,0,5,1,2,0.84,0.8485,0.63,0.1642,30,292,322
4858,2011-07-22 00:00:00,3,0,7,9,0,5,1,1,0.86,0.8939,0.63,0.0896,31,177,208
4859,2011-07-22 00:00:00,3,0,7,10,0,5,1,1,0.9,0.9242,0.53,0.0896,32,83,115
4860,2011-07-22 00:00:00,3,0,7,11,0,5,1,1,0.9,0.8939,0.5,0.1045,23,86,109
4861,2011-07-22 00:00:00,3,0,7,12,0,5,1,1,0.94,0.9545,0.48,0.1642,20,95,115
4862,2011-07-22 00:00:00,3,0,7,13,0,5,1,1,0.94,0.9848,0.51,0.1642,25,98,123
4863,2011-07-22 00:00:00,3,0,7,14,0,5,1,1,0.96,1.0,0.48,0.2985,24,77,101
4864,2011-07-22 00:00:00,3,0,7,15,0,5,1,1,0.94,0.9848,0.51,0.2985,32,101,133
4865,2011-07-22 00:00:00,3,0,7,16,0,5,1,3,0.9,0.8333,0.39,0.2985,29,153,182
4866,2011-07-22 00:00:00,3,0,7,17,0,5,1,1,0.88,0.8485,0.47,0.1045,35,271,306
4867,2011-07-22 00:00:00,3,0,7,18,0,5,1,1,0.9,0.8182,0.37,0.1642,34,250,284
4868,2011-07-22 00:00:00,3,0,7,19,0,5,1,2,0.86,0.7879,0.41,0.1045,40,210,250
4869,2011-07-22 00:00:00,3,0,7,20,0,5,1,1,0.84,0.8182,0.56,0.0,46,166,212
4870,2011-07-22 00:00:00,3,0,7,21,0,5,1,1,0.82,0.803,0.59,0.0896,38,152,190
4871,2011-07-22 00:00:00,3,0,7,22,0,5,1,2,0.84,0.7879,0.49,0.0896,44,105,149
4872,2011-07-22 00:00:00,3,0,7,23,0,5,1,1,0.8,0.7879,0.63,0.194,19,84,103
4873,2011-07-23 00:00:00,3,0,7,0,0,6,0,1,0.82,0.7879,0.56,0.0,16,85,101
4874,2011-07-23 00:00:00,3,0,7,1,0,6,0,1,0.82,0.7727,0.52,0.1045,13,57,70
4875,2011-07-23 00:00:00,3,0,7,2,0,6,0,1,0.82,0.7727,0.52,0.0,13,48,61
4876,2011-07-23 00:00:00,3,0,7,3,0,6,0,1,0.78,0.7576,0.66,0.0896,6,16,22
4877,2011-07-23 00:00:00,3,0,7,4,0,6,0,1,0.76,0.7273,0.66,0.1045,5,4,9
4878,2011-07-23 00:00:00,3,0,7,5,0,6,0,1,0.76,0.7121,0.62,0.1343,1,6,7
4879,2011-07-23 00:00:00,3,0,7,6,0,6,0,1,0.8,0.7424,0.52,0.1343,6,19,25
4880,2011-07-23 00:00:00,3,0,7,7,0,6,0,1,0.8,0.7424,0.52,0.1045,7,38,45
4881,2011-07-23 00:00:00,3,0,7,8,0,6,0,1,0.84,0.7879,0.49,0.2537,24,85,109
4882,2011-07-23 00:00:00,3,0,7,9,0,6,0,1,0.84,0.7879,0.49,0.1642,30,102,132
4883,2011-07-23 00:00:00,3,0,7,10,0,6,0,1,0.86,0.7879,0.41,0.2239,61,137,198
4884,2011-07-23 00:00:00,3,0,7,11,0,6,0,1,0.9,0.8182,0.37,0.194,62,154,216
4885,2011-07-23 00:00:00,3,0,7,12,0,6,0,1,0.92,0.8636,0.37,0.1045,71,164,235
4886,2011-07-23 00:00:00,3,0,7,13,0,6,0,1,0.94,0.8788,0.38,0.1642,78,167,245
4887,2011-07-23 00:00:00,3,0,7,14,0,6,0,1,0.92,0.8939,0.42,0.0,84,152,236
4888,2011-07-23 00:00:00,3,0,7,15,0,6,0,1,0.94,0.8788,0.38,0.0,78,137,215
4889,2011-07-23 00:00:00,3,0,7,16,0,6,0,1,0.94,0.8788,0.38,0.1343,70,151,221
4890,2011-07-23 00:00:00,3,0,7,17,0,6,0,1,0.94,0.8788,0.38,0.1343,70,127,197
4891,2011-07-23 00:00:00,3,0,7,18,0,6,0,1,0.92,0.8788,0.4,0.2239,62,134,196
4892,2011-07-23 00:00:00,3,0,7,19,0,6,0,2,0.82,0.803,0.59,0.1343,80,137,217
4893,2011-07-23 00:00:00,3,0,7,20,0,6,0,1,0.82,0.803,0.59,0.2239,47,98,145
4894,2011-07-23 00:00:00,3,0,7,21,0,6,0,1,0.82,0.803,0.59,0.2239,39,115,154
4895,2011-07-23 00:00:00,3,0,7,22,0,6,0,1,0.8,0.7727,0.59,0.194,37,88,125
4896,2011-07-23 00:00:00,3,0,7,23,0,6,0,1,0.8,0.7727,0.59,0.1045,27,77,104
4897,2011-07-24 00:00:00,3,0,7,0,0,0,0,1,0.8,0.7727,0.59,0.1045,42,77,119
4898,2011-07-24 00:00:00,3,0,7,1,0,0,0,1,0.78,0.7576,0.66,0.1045,33,63,96
4899,2011-07-24 00:00:00,3,0,7,2,0,0,0,1,0.8,0.7879,0.63,0.0896,12,48,60
4900,2011-07-24 00:00:00,3,0,7,3,0,0,0,1,0.8,0.7879,0.63,0.0896,17,20,37
4901,2011-07-24 00:00:00,3,0,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,1,5,6
4902,2011-07-24 00:00:00,3,0,7,5,0,0,0,1,0.78,0.7576,0.66,0.0896,5,3,8
4903,2011-07-24 00:00:00,3,0,7,6,0,0,0,2,0.8,0.7879,0.63,0.0896,9,13,22
4904,2011-07-24 00:00:00,3,0,7,7,0,0,0,1,0.8,0.7727,0.59,0.1343,6,29,35
4905,2011-07-24 00:00:00,3,0,7,8,0,0,0,1,0.82,0.7879,0.56,0.2836,22,82,104
4906,2011-07-24 00:00:00,3,0,7,9,0,0,0,1,0.82,0.7879,0.56,0.3881,42,112,154
4907,2011-07-24 00:00:00,3,0,7,10,0,0,0,1,0.86,0.8182,0.5,0.3284,61,165,226
4908,2011-07-24 00:00:00,3,0,7,11,0,0,0,1,0.84,0.803,0.53,0.2537,74,169,243
4909,2011-07-24 00:00:00,3,0,7,12,0,0,0,1,0.9,0.8636,0.45,0.1642,85,161,246
4910,2011-07-24 00:00:00,3,0,7,13,0,0,0,1,0.86,0.803,0.47,0.2239,90,162,252
4911,2011-07-24 00:00:00,3,0,7,14,0,0,0,1,0.86,0.8182,0.5,0.2836,79,204,283
4912,2011-07-24 00:00:00,3,0,7,15,0,0,0,1,0.9,0.8485,0.42,0.2537,68,170,238
4913,2011-07-24 00:00:00,3,0,7,16,0,0,0,1,0.9,0.8485,0.42,0.2537,62,187,249
4914,2011-07-24 00:00:00,3,0,7,17,0,0,0,1,0.9,0.8333,0.39,0.1045,75,174,249
4915,2011-07-24 00:00:00,3,0,7,18,0,0,0,1,0.88,0.8182,0.42,0.1642,67,176,243
4916,2011-07-24 00:00:00,3,0,7,19,0,0,0,1,0.86,0.803,0.47,0.1642,70,170,240
4917,2011-07-24 00:00:00,3,0,7,20,0,0,0,1,0.84,0.7879,0.49,0.1642,52,143,195
4918,2011-07-24 00:00:00,3,0,7,21,0,0,0,1,0.8,0.7879,0.63,0.1343,42,111,153
4919,2011-07-24 00:00:00,3,0,7,22,0,0,0,1,0.78,0.7576,0.66,0.0,23,75,98
4920,2011-07-24 00:00:00,3,0,7,23,0,0,0,2,0.76,0.7273,0.7,0.0896,13,37,50
4921,2011-07-25 00:00:00,3,0,7,0,0,1,1,2,0.76,0.7273,0.7,0.0,17,17,34
4922,2011-07-25 00:00:00,3,0,7,1,0,1,1,2,0.76,0.7424,0.75,0.0896,4,8,12
4923,2011-07-25 00:00:00,3,0,7,2,0,1,1,2,0.74,0.7121,0.79,0.0896,3,3,6
4924,2011-07-25 00:00:00,3,0,7,3,0,1,1,1,0.74,0.7121,0.79,0.0,2,2,4
4925,2011-07-25 00:00:00,3,0,7,4,0,1,1,1,0.72,0.7121,0.84,0.0896,0,6,6
4926,2011-07-25 00:00:00,3,0,7,5,0,1,1,1,0.72,0.7121,0.84,0.0896,2,22,24
4927,2011-07-25 00:00:00,3,0,7,6,0,1,1,2,0.72,0.7121,0.84,0.0896,7,100,107
4928,2011-07-25 00:00:00,3,0,7,7,0,1,1,2,0.74,0.7121,0.79,0.0,20,257,277
4929,2011-07-25 00:00:00,3,0,7,8,0,1,1,2,0.76,0.7424,0.75,0.0,34,353,387
4930,2011-07-25 00:00:00,3,0,7,9,0,1,1,1,0.8,0.803,0.66,0.0,11,124,135
4931,2011-07-25 00:00:00,3,0,7,10,0,1,1,1,0.82,0.803,0.59,0.0,30,54,84
4932,2011-07-25 00:00:00,3,0,7,11,0,1,1,2,0.84,0.8333,0.59,0.194,24,83,107
4933,2011-07-25 00:00:00,3,0,7,12,0,1,1,2,0.84,0.8333,0.59,0.194,17,50,67
4934,2011-07-25 00:00:00,3,0,7,13,0,1,1,2,0.74,0.7121,0.74,0.1343,14,64,78
4935,2011-07-25 00:00:00,3,0,7,14,0,1,1,2,0.72,0.697,0.79,0.194,28,62,90
4936,2011-07-25 00:00:00,3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,16,96,112
4937,2011-07-25 00:00:00,3,0,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239,37,161,198
4938,2011-07-25 00:00:00,3,0,7,17,0,1,1,1,0.72,0.697,0.74,0.0,48,437,485
4939,2011-07-25 00:00:00,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896,60,473,533
4940,2011-07-25 00:00:00,3,0,7,19,0,1,1,1,0.74,0.697,0.7,0.0896,62,324,386
4941,2011-07-25 00:00:00,3,0,7,20,0,1,1,1,0.72,0.697,0.74,0.1343,55,247,302
4942,2011-07-25 00:00:00,3,0,7,21,0,1,1,1,0.7,0.6667,0.84,0.0,41,153,194
4943,2011-07-25 00:00:00,3,0,7,22,0,1,1,1,0.7,0.6667,0.84,0.0,13,112,125
4944,2011-07-25 00:00:00,3,0,7,23,0,1,1,1,0.7,0.6667,0.84,0.0896,23,64,87
4945,2011-07-26 00:00:00,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1045,8,20,28
4946,2011-07-26 00:00:00,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.1045,6,6,12
4947,2011-07-26 00:00:00,3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,1,6,7
4948,2011-07-26 00:00:00,3,0,7,3,0,2,1,1,0.68,0.6364,0.89,0.1343,2,2,4
4949,2011-07-26 00:00:00,3,0,7,4,0,2,1,1,0.68,0.6364,0.88,0.1642,0,6,6
4950,2011-07-26 00:00:00,3,0,7,5,0,2,1,1,0.66,0.5909,0.89,0.0896,3,24,27
4951,2011-07-26 00:00:00,3,0,7,6,0,2,1,1,0.68,0.6364,0.83,0.2239,2,108,110
4952,2011-07-26 00:00:00,3,0,7,7,0,2,1,1,0.72,0.6818,0.66,0.2836,30,288,318
4953,2011-07-26 00:00:00,3,0,7,8,0,2,1,1,0.74,0.6818,0.55,0.194,32,392,424
4954,2011-07-26 00:00:00,3,0,7,9,0,2,1,1,0.76,0.6818,0.4,0.2239,25,162,187
4955,2011-07-26 00:00:00,3,0,7,10,0,2,1,1,0.8,0.697,0.31,0.2239,42,96,138
4956,2011-07-26 00:00:00,3,0,7,11,0,2,1,1,0.82,0.7121,0.3,0.0,49,102,151
4957,2011-07-26 00:00:00,3,0,7,12,0,2,1,1,0.84,0.7273,0.28,0.0,25,122,147
4958,2011-07-26 00:00:00,3,0,7,13,0,2,1,1,0.84,0.7273,0.32,0.2985,43,139,182
4959,2011-07-26 00:00:00,3,0,7,14,0,2,1,1,0.86,0.7424,0.3,0.2836,46,101,147
4960,2011-07-26 00:00:00,3,0,7,15,0,2,1,1,0.88,0.7576,0.28,0.3284,49,114,163
4961,2011-07-26 00:00:00,3,0,7,16,0,2,1,1,0.86,0.7576,0.36,0.2836,41,213,254
4962,2011-07-26 00:00:00,3,0,7,17,0,2,1,1,0.86,0.7576,0.36,0.3582,72,465,537
4963,2011-07-26 00:00:00,3,0,7,18,0,2,1,1,0.84,0.7424,0.39,0.3881,68,478,546
4964,2011-07-26 00:00:00,3,0,7,19,0,2,1,1,0.82,0.7424,0.43,0.2985,69,329,398
4965,2011-07-26 00:00:00,3,0,7,20,0,2,1,1,0.8,0.7273,0.46,0.2537,47,243,290
4966,2011-07-26 00:00:00,3,0,7,21,0,2,1,1,0.78,0.7121,0.49,0.2239,45,222,267
4967,2011-07-26 00:00:00,3,0,7,22,0,2,1,1,0.76,0.697,0.55,0.1343,27,131,158
4968,2011-07-26 00:00:00,3,0,7,23,0,2,1,1,0.76,0.7121,0.58,0.1045,18,71,89
4969,2011-07-27 00:00:00,3,0,7,0,0,3,1,2,0.78,0.7121,0.52,0.1642,19,26,45
4970,2011-07-27 00:00:00,3,0,7,1,0,3,1,1,0.78,0.7121,0.49,0.194,1,9,10
4971,2011-07-27 00:00:00,3,0,7,2,0,3,1,1,0.76,0.697,0.52,0.2985,1,5,6
4972,2011-07-27 00:00:00,3,0,7,3,0,3,1,1,0.72,0.6667,0.58,0.1642,0,4,4
4973,2011-07-27 00:00:00,3,0,7,4,0,3,1,1,0.72,0.6667,0.51,0.194,1,3,4
4974,2011-07-27 00:00:00,3,0,7,5,0,3,1,1,0.7,0.6515,0.54,0.2836,0,18,18
4975,2011-07-27 00:00:00,3,0,7,6,0,3,1,1,0.7,0.6515,0.54,0.2239,4,119,123
4976,2011-07-27 00:00:00,3,0,7,7,0,3,1,1,0.72,0.6667,0.48,0.2537,34,313,347
4977,2011-07-27 00:00:00,3,0,7,8,0,3,1,1,0.74,0.6667,0.42,0.2537,28,405,433
4978,2011-07-27 00:00:00,3,0,7,9,0,3,1,1,0.76,0.6667,0.35,0.2537,27,189,216
4979,2011-07-27 00:00:00,3,0,7,10,0,3,1,1,0.78,0.6818,0.33,0.0,32,82,114
